,Address,Lot_Size,Price,Unit,latitude,longitude
1883,"Par A2 Parkridge, Sonora, CA 95370",10.05,375000.0,acres lot,38.001,-120.2911
1884,"Par A1 Parkridge, Sonora, CA 95370",10.05,375000.0,acres lot,38.001,-120.2911
1885,"(undisclosed Address), Knightsen, CA 94548",10.03,600000.0,acres lot,37.9688,-121.66800
1886,"13401 Brandon Ct, Columbia, CA 95310",9.65,135000.0,acres lot,38.0291,-120.35725
1887,"Sec 8 Jupiter Mountaineer, Twain Harte, CA 95383",9.54,90000.0,acres lot,38.1224,-120.28269
1888,"22500 Woodview Ct LOT 7, Sonora, CA 95370",9.46,88000.0,acres lot,37.991,-120.3501
1889,"22656 Ridgemont Dr #5, Sonora, CA 95370",9.39,115000.0,acres lot,38.0306,-120.34954
1890,"17290 Anderson St #120, Big Oak Flat, CA 95305",9.32,359000.0,acres lot,37.821,-120.2634
1891,"2600 Walnut Blvd, Brentwood, CA 94513",9.0,5000000.0,acres lot,37.9123,-121.69532
1892,"Old Wards Ferry 3 LOT 3, Sonora, CA 95370",8.91,139000.0,acres lot,37.9840,-120.38213
1893,"Oakley Rd, Oakley, CA 94561",8.78,3800000.0,acres lot,37.99993,-121.709840
1894,"(undisclosed Address), Redding, CA 96001",8.75,70000.0,acres lot,40.5863,-122.39167
1895,"28 Apns 2nd Ave, Crockett, CA 94525",8.0,3000000.0,acres lot,38.0513,-122.22354
1896,"22700 San Juan Rd, Cupertino, CA 95014",8.0,6500000.0,acres lot,37.3121,-122.07228
1897,"23081 Borden Rd PARCEL B & C, Sonora, CA 95370",8.1,145000.0,acres lot,37.9840,-120.38213
1898,"7.9 Acres Aly, Alta, CA 95701",7.9,75000.0,acres lot,39.2065,-120.81132
1899,"20600 Jamestown Rd, Sonora, CA 95370",7.89,285000.0,acres lot,37.9953,-120.41010
1900,"1 & 2 Skyline Blvd, Oakland, CA 94619",7.6,1100000.0,acres lot,37.788,-122.1906
1901,"14190 Boitano Rd, Groveland, CA 95321",7.58,239000.0,acres lot,37.8,-120.2082
1902,"0 Hollyhock Ln, Gilroy, CA 95020",7.57,1199990.0,acres lot,37.0180,-121.6142
1903,"0 Murphy Ave, Morgan Hill, CA 95037",7.5,2450000.0,acres lot,37.1304,-121.65449
1904,"Par Aa 2 Overlook Cornucopia Mine Rd, Soulsbyville, CA 95372",7.22,225000.0,acres lot,37.9846,-120.26380
1905,"1401 Pine Ln, Clayton, CA 94517",6.69,650000.0,acres lot,37.9187,-121.91352
1906,"42165 Big Bear Blvd, Big Bear Lake, CA 92315",6.2,4340000.0,acres lot,34.251,-116.88274
1907,"Morrison Canyon Rd, Fremont, CA 94536",6.16,2499888.0,acres lot,37.5696,-121.95667
1908,"C2 Middle Camp Rd, Twain Harte, CA 95383",6.02,129999.0,acres lot,38.054,-120.2157
1909,"0 Gateway Rd, Bethel Island, CA 94511",6.0,589000.0,acres lot,38.020,-121.62682
1910,"0 Pinon Ave, Pinole, CA 94564",5.85,1500000.0,acres lot,38.007,-122.29975
1911,"15941 Crestridge Ave PARCEL 3, Sonora, CA 95370",5.76,169900.0,acres lot,37.9971,-120.29446
1912,"0 Summit Rd, Watsonville, CA 95076",5.64,175000.0,acres lot,37.020,-121.7225
1913,"Granite Ridge Ln, Sonora, CA 95370",5.48,219900.0,acres lot,38.0249,-120.27759
1914,"Robin Rdg, Sonora, CA 95370",5.42,129000.0,acres lot,37.947,-120.2875
1915,"17115 Forest Lake Rd, Sonora, CA 95370",5.41,99000.0,acres lot,38.0500,-120.26681
1916,"00000 Jamestown Rd, Sonora, CA 95370",5.34,249000.0,acres lot,37.9840,-120.38213
1917,"Par B 2 Thunderbolt, Sonora, CA 95370",5.3,149500.0,acres lot,37.9840,-120.38213
1918,"41 Meadow Lake Dr, Danville, CA 94506",5.21,1800000.0,acres lot,37.7862,-121.89308
1919,"0 Starr Creek Rd, Boulder Creek, CA 95006",5.18,160000.0,acres lot,37.171,-122.0858
1920,"17640 Scenic Heights Dr, Sonora, CA 95370",5.12,109000.0,acres lot,38.0149,-120.25449
1921,"LOT 41 Diamond Placer Cir LOT 41, Twain Harte, CA 95383",5.1,65000.0,acres lot,38.0396,-120.23268
1922,"PARCEL 11 Wildcat Ridge Rd, Twain Harte, CA 95383",5.01,99900.0,acres lot,38.0396,-120.23268
1923,"17591 Yosemite Rd, Sonora, CA 95370",5.0,189000.0,acres lot,37.938,-120.274
1924,"17293 Black Forest Rd, Penn Valley, CA 95946",5.0,110000.0,acres lot,39.224,-121.1793
1925,"5AC Sturgis Rd #17, Sonora, CA 95370",5.0,130000.0,acres lot,37.9918,-120.2831
1926,"2 Sunshine Hill Rd #T2N-R14E, Sonora, CA 95370",5.0,225000.0,acres lot,37.9909,-120.41482
1927,"PARCEL 27 Blue Oak Gulch Rd, Twain Harte, CA 95383",5.0,148500.0,acres lot,38.011,-120.2371
1928,"LOT-109A Parkridge Pm 48 70 Por Sec 26 T2n R15E-LOT 109A, Sonora, CA 95370",5.0,149000.0,acres lot,37.9840,-120.38213
1929,"11381 Highway 49, Sonora, CA 95370",4.98,200000.0,acres lot,38.0134,-120.39433
1930,"19095 Olif Kahl Rd, Jamestown, CA 95327",4.96,225000.0,acres lot,37.968,-120.4796
1931,"Par B 1 Fawn Hl LOT 31, Sonora, CA 95370",4.87,79900.0,acres lot,46.263,-63.31648
1932,"20380 Sunshine Hill Rd, Sonora, CA 95370",4.78,229000.0,acres lot,37.9909,-120.41482
1933,"0 Oliz Br, Brentwood, CA 94513",4.72,2300000.0,acres lot,37.9317,-121.69602
1934,"40 Stw Vic Ave E, Lancaster, CA 93536",4.64,228950.0,acres lot,34.764,-118.2514
1935,"23560 Joaquin Gully Rd, Twain Harte, CA 95383",4.62,180000.0,acres lot,38.0465,-120.23357
1936,"0 Almond Ln, Oakley, CA 94561",4.55,1200000.0,acres lot,37.9923,-121.70499
1937,"19631 Whitto Mine Rd, Sonora, CA 95370",4.55,80000.0,acres lot,37.9782,-120.28249
1938,"Foothill Dr, Brentwood, CA 94513",4.55,1000000.0,acres lot,37.9187,-121.74011
1939,"22600 Bennett Rd, Sonora, CA 95370",4.42,239500.0,acres lot,38.0299,-120.42596
1940,"3900 Hillcrest Rd, El Sobrante, CA 94803",4.4,1875000.0,acres lot,37.963,-122.3137
1941,"Tunnel Rd, Oakland, CA 94611",4.28,1850000.0,acres lot,37.85486,-122.216567
1942,"LOT 4 Lakefront Dr, Jamestown, CA 95327",4.03,875000.0,acres lot,37.9532,-120.42269
1943,"225 Everest Dr, Boulder Creek, CA 95006",4.0,459000.0,acres lot,37.159,-122.1687
1944,"46 Cedar Ln, Orinda, CA 94563",3.93,1200000.0,acres lot,37.861,-122.1609
1945,"5793 Arbolada Dr, La Grange, CA 95329",3.9,60000.0,acres lot,37.7263,-120.34718
1946,"6230 S Manhattan Creek Rd, Garden Valley, CA 95633",3.89,90000.0,acres lot,38.859,-120.8529
1947,"(undisclosed Address), Mount Shasta, CA 96067",3.81,199000.0,acres lot,41.3098,-122.31056
1948,"24731 2nd St, Hayward, CA 94541",3.8,3000000.0,acres lot,37.6685,-122.06362
1949,"8205 French Flat Rd, Jamestown, CA 95327",3.76,165000.0,acres lot,37.97,-120.4660
1950,"103 Castlewood Dr, Pleasanton, CA 94566",3.62,1400000.0,acres lot,37.630,-121.9002
1951,"0 Little Fuller Rd, Twain Harte, CA 95383",3.6,49499.0,acres lot,38.0389,-120.2424
1952,"0 Oakley Rd, Oakley, CA 94561",3.45,830000.0,acres lot,37.99993,-121.709840
1953,"201 Sandy Beach Rd, Vallejo, CA 94590",3.4,2900000.0,acres lot,38.077,-122.23990
1954,"4145 Oak Hill Rd, Oakland, CA 94605",3.31,295000.0,acres lot,37.7595,-122.14197
1955,"16926 Allison Way, Sonora, CA 95370",3.28,84000.0,acres lot,37.9898,-120.27281
1956,"2313 Windy Springs Ln, Brentwood, CA 94513",3.26,2040000.0,acres lot,37.960,-121.72841
1957,"34 Middle Camp Rd, Twain Harte, CA 95383",3.0,79000.0,acres lot,38.054,-120.2157
1958,"LOT-52A Kebra Ln, Sonora, CA 95370",3.01,145000.0,acres lot,37.9840,-120.38213
1959,"Par B1 B Old Wards Ferry, Sonora, CA 95370",3.0,235000.0,acres lot,37.9556,-120.34900
1960,"Corner Of Ferretti Clements, Groveland, CA 95321",3.0,150000.0,acres lot,37.8382,-120.23268
1961,"10800 Merrell Rd, Groveland, CA 95321",3.0,132500.0,acres lot,37.8201,-120.22635
1962,"24694 Fairview Ave, Hayward, CA 94542",2.98,1899000.0,acres lot,37.676,-122.046
1963,"22991 Kewin Mill Rd, Sonora, CA 95370",2.88,75000.0,acres lot,38.0412,-120.26624
1964,"16655 Granite Ridge Ln, Sonora, CA 95370",2.88,189900.0,acres lot,38.0249,-120.27759
1965,"10225 Cinnabar Hills Rd, San Jose, CA 95120",2.85,1400000.0,acres lot,37.172,-121.82051
1966,"12000 Cull Canyon Rd, Castro Valley, CA 94552",2.79,1499999.0,acres lot,37.7718,-122.06532
1967,"22540 Bennett Rd, Sonora, CA 95370",2.73,275000.0,acres lot,38.0317,-120.42600
1968,"20 Whitfield Ct, Pleasant Hill, CA 94523",2.58,2400000.0,acres lot,37.9333,-122.0889
1969,"16115 Hidden Valley Rd, Sonora, CA 95370",2.58,125000.0,acres lot,38.0100,-120.28883
1970,"15 Abbie Ln, El Sobrante, CA 94803",2.54,1150000.0,acres lot,37.9536,-122.26735
1971,"1899 Reliez Valley Rd, Lafayette, CA 94549",2.47,899000.0,acres lot,37.938,-122.10269
1972,"3420 Silverado Trl N, Saint Helena, CA 94574",2.44,1000000.0,acres lot,38.541,-122.4891
1973,"0 Altura Pl, Oakland, CA 94605",2.4,699000.0,acres lot,37.7759,-122.15942
1974,"4177 Big Bend Rd, Oroville, CA 95965",2.4,169888.0,acres lot,39.7219,-121.49714
1975,"150 Hillside Ln, Martinez, CA 94553",2.35,999900.0,acres lot,38.001,-122.0753
1976,"22249 El Coyote Dr, Sonora, CA 95370",2.33,22000.0,acres lot,38.0218,-120.3057
1977,"Thunderbolt Dr, Sonora, CA 95370",2.33,96000.0,acres lot,38.022,-120.24944
1978,"0 Highway 49, Sonora, CA 95370",2.31,99000.0,acres lot,37.9853,-120.38336
1979,"5100 Thorndale Dr, Oakland, CA 94611",2.39,3250000.0,acres lot,37.846,-122.204
1980,"0 N Tuolumne Rd, Twain Harte, CA 95383",2.2,89000.0,acres lot,38.0535,-120.22935
1981,"14500 Phillip Ln, Sonora, CA 95370",2.15,225000.0,acres lot,38.0112,-120.32688
1982,"1040 Circle Creek Dr, Lafayette, CA 94549",2.08,2250000.0,acres lot,37.898,-122.0916
1983,"21441 Apple Hill Dr #2A, Sonora, CA 95370",2.06,260000.0,acres lot,38.0125,-120.3334
1984,"0 Chula Vista Dr, San Rafael, CA 94901",2.0,3000000.0,acres lot,37.9837,-122.53103
1985,"21332 Apple Hill Dr LOT 8A, Sonora, CA 95370",2.02,160000.0,acres lot,38.0123,-120.33330
1986,"1370 Bollinger Canyon Rd, Moraga, CA 94556",2.0,788000.0,acres lot,37.828,-122.0685
1987,"0 Summit Rd, Walnut Creek, CA 94598",2.0,1250000.0,acres lot,37.901,-122.04724
1988,"9787 Alamo Dr, La Grange, CA 95329",2.0,55000.0,acres lot,37.6467,-120.34911
1989,"2804 California Ave, Carmichael, CA 95608",1.94,1350000.0,acres lot,38.6153,-121.3209
1990,"0 Cordelia Rd, Fairfield, CA 94534",1.92,497000.0,acres lot,38.20,-122.1427
1991,"14411 Phillip Ln LOT 8B, Sonora, CA 95370",1.91,160000.0,acres lot,37.9840,-120.38213
1992,"18470 Wildwood Dr, Twain Harte, CA 95383",1.86,180000.0,acres lot,38.0449,-120.23260
1993,"38 Oakridge Ln, Orinda, CA 94563",1.86,769000.0,acres lot,37.883,-122.164
1994,"40 Rodrigues Ln, Walnut Creek, CA 94597",1.74,500000.0,acres lot,37.900,-122.08298
1995,"3120 Huntington Ct, Castro Valley, CA 94546",1.74,4500000.0,acres lot,37.711,-122.1013
1996,"4937 Crow Canyon Rd, Castro Valley, CA 94552",1.71,900000.0,acres lot,37.702,-122.0522
1997,"Nka Cottonwood Ln, Pine Grove, CA 95665",1.68,52500.0,acres lot,38.404,-120.6332
1998,"(undisclosed Address), Pittsburg, CA 94565",1.67,839000.0,acres lot,38.0181,-121.89012
1999,"Par B1 A Old Wards Ferry, Sonora, CA 95370",1.66,180000.0,acres lot,37.9556,-120.34900
2000,"12030 Mammoth Mine Rd, Jamestown, CA 95327",1.65,75000.0,acres lot,37.8607,-120.38677
2001,"20457 Jamestown Rd, Sonora, CA 95370",1.6,199000.0,acres lot,37.9934,-120.40932
2002,"15942 S Mendocino Dr, Corning, CA 96021",1.56,15000.0,acres lot,40.0173,-122.4453
2003,"74 Kilkare Rd, Sunol, CA 94586",1.55,1400000.0,acres lot,37.5956,-121.88959
2004,"63 Scenic Dr, Orinda, CA 94563",1.52,499000.0,acres lot,37.8680,-122.16916
2005,"0 Mendenhall Rd, Oakland, CA 94605",1.5,600000.0,acres lot,37.7677,-122.13442
2006,"2591 Leimert Blvd, Oakland, CA 94602",1.44,760000.0,acres lot,37.814,-122.2025
2007,"100 El Dorado Dr, Pittsburg, CA 94565",1.4,800000.0,acres lot,38.003,-121.893
2008,"0 Toyon Dr, San Andreas, CA 95249",1.4,59000.0,acres lot,38.188,-120.6715
2009,"Jacksonville Rd, Jamestown, CA 95327",1.4,75000.0,acres lot,37.8762,-120.39328
2010,"11401 Clayton Rd, San Jose, CA 95127",1.35,500000.0,acres lot,37.35,-121.79209
2011,"11150 Redbud Rd #66, Sonora, CA 95370",1.34,82500.0,acres lot,37.986,-120.4031
2012,"1424 Rockville Rd, Fairfield, CA 94534",1.32,365000.0,acres lot,38.263,-122.1718
2013,"0 Gusanillo Way LOT 411, Coulterville, CA 95311",1.3,22000.0,acres lot,37.7140,-120.329097
2014,"16500 Caddo Cir, Sonora, CA 95370",1.3,17495.0,acres lot,38.0612,-120.28123
2015,"19127 Ferretti Rd #28, Groveland, CA 95321",1.29,98000.0,acres lot,37.8485,-120.2214
2016,"0 Valley Rd, Fairfax, CA 94930",1.27,150000.0,acres lot,37.9833,-122.59537
2017,"0 Canyon Rd, Lafayette, CA 94549",1.26,799000.0,acres lot,37.904,-122.1591
2018,"0 Mountain View Dr, Brentwood, CA 94513",1.2,995000.0,acres lot,37.9648,-121.64429
2019,"6130 Bethel Island Rd, Bethel Island, CA 94511",1.22,595000.0,acres lot,38.014,-121.63993
2020,"1 Miner Rd, Orinda, CA 94563",1.2,899000.0,acres lot,37.897,-122.1925
2021,"19240 Ferretti Rd #25A, Groveland, CA 95321",1.2,33000.0,acres lot,37.8549,-120.225
2022,"Toll House Gulch Rd, Felton, CA 95018",1.19,139000.0,acres lot,37.028,-122.0713
2023,"11435 Clayton Rd, San Jose, CA 95127",1.19,399900.0,acres lot,37.358,-121.79194
2024,"5060 Milano Way, Martinez, CA 94553",1.17,2200000.0,acres lot,37.992,-122.0868
2025,"0 Tioga Dr, Coarsegold, CA 93614",5.61,49000.0,acres lot,37.183,-119.74114
2026,"7 Abbie Ln, El Sobrante, CA 94803",1.16,1150000.0,acres lot,37.9543,-122.2679
2027,"0 Turquoise Dr, Hercules, CA 94547",1.14,450000.0,acres lot,38.0046,-122.2744
2028,"14425 Doris Ann Ct LOT 89, Sonora, CA 95370",1.14,175000.0,acres lot,37.9840,-120.38213
2029,"0 Mount Eden Rd, Saratoga, CA 95070",1.08,1998000.0,acres lot,37.267,-122.0599
2030,"8485 Ranch Rd, Tracy, CA 95304",1.13,1500000.0,acres lot,37.701,-121.4101
2031,"0 Rheem Blvd, Moraga, CA 94556",1.12,699000.0,acres lot,37.862,-122.1323
2032,"20360 Luke Ct #2, Sonora, CA 95370",1.09,99000.0,acres lot,37.9,-120.3608
2033,"43 Cuesta Way, Walnut Creek, CA 94597",1.08,349000.0,acres lot,37.9037,-122.079
2034,"25056 Toban Way LOT 16, Mi Wuk Village, CA 95346",1.06,82000.0,acres lot,38.076,-120.1684
2035,"20750 Crescent Way UNIT 4, Groveland, CA 95321",1.03,29500.0,acres lot,37.854,-120.1838
2036,"21065 Hemlock St #12-45A, Groveland, CA 95321",1.03,249900.0,acres lot,37.866,-120.1816
2037,"13180 Cabezut Rd, Sonora, CA 95370",1.01,248888.0,acres lot,37.9884,-120.3605
2038,"13336 Mule Ct #179, Groveland, CA 95321",1.0,49500.0,acres lot,37.865,-120.1739
2039,"14333 Little Jack Loop #98, Sonora, CA 95370",0.98,150000.0,acres lot,37.9840,-120.38213
2040,"5-23A Tannahill Dr, Groveland, CA 95321",0.96,65000.0,acres lot,37.8507,-120.22015
2041,"16 Crest Ct, Alamo, CA 94507",0.95,1800000.0,acres lot,37.874,-122.0508
2042,"8410 Lone Tree Way, Brentwood, CA 94513",0.94,449000.0,acres lot,37.961,-121.69549
2043,"2590 Caballo Ranchero Dr, Diablo, CA 94528",0.92,1100000.0,acres lot,37.843,-121.9604
2044,"247 Sequoia Ave, Walnut Creek, CA 94595",0.92,750000.0,acres lot,37.8837,-122.07358
2045,"170 Brodia Way, Walnut Creek, CA 94598",0.92,799000.0,acres lot,37.903,-122.0287
2046,"6060 Grizzly Peak Blvd, Oakland, CA 94611",0.9,690000.0,acres lot,37.8520,-122.2092
2047,"20281 Canyonview Ponderosa Hills Lots 242 243 #6-244, Tuolumne, CA 95379",0.89,21500.0,acres lot,37.971,-120.238
2048,"20273 Upper Skyridge Dr, Groveland, CA 95321",0.87,29900.0,acres lot,37.8423,-120.18885
2049,"Bemis St, Oakland, CA 94605",0.86,365000.0,acres lot,37.7465,-122.1281
2050,"813 La Gonda Way LOT 5, Danville, CA 94526",0.85,1550000.0,acres lot,37.834,-122.0124
2051,"805 La Gonda Way LOT 4, Danville, CA 94526",0.82,1550000.0,acres lot,37.834,-122.01214
2052,"22420 Gunsight Rd, Columbia, CA 95370",0.8,65000.0,acres lot,38.0283,-120.36706
2053,"LOT 150 Christopher Cir, Sonora, CA 95370",0.8,108000.0,acres lot,38.005,-120.33157
2054,"457 Oakshire Pl, Alamo, CA 94507",0.8,2490800.0,acres lot,37.8645,-122.0040
2055,"848 Great Jones St, Fairfield, CA 94533",0.78,1680000.0,acres lot,38.251,-122.04820
2056,"20158 Pine Mountain Dr #4-128, Groveland, CA 95321",0.78,89900.0,acres lot,37.845,-120.18826
2058,"2254 Arrowhead St #241, Copperopolis, CA 95228",0.77,39900.0,acres lot,37.9298,-120.6356
2059,"109 Wilbur Ave, Antioch, CA 94509",0.75,275000.0,acres lot,38.0122,-121.80484
2060,"20262 Pine Mountain Dr #53, Groveland, CA 95321",0.74,399000.0,acres lot,37.8493,-120.18627
2061,".74 Acres Preston, Sonora, CA 95370",0.74,119500.0,acres lot,37.9840,-120.38213
2062,"5478 Pine Hollow Rd, Concord, CA 94521",0.74,900000.0,acres lot,37.9410,-121.957
2063,"1050 Circle Creek Dr, Lafayette, CA 94549",0.73,875000.0,acres lot,37.898,-122.0908
2064,"20556 Charlotte Ct, Soulsbyville, CA 95372",0.73,85000.0,acres lot,37.9960,-120.25389
2065,"17063 S Mono Vista Rd, Soulsbyville, CA 95372",0.73,349000.0,acres lot,37.995,-120.2681
2066,"LOT 211 Hitching Post Rd, Sonora, CA 95370",0.71,65000.0,acres lot,37.9840,-120.38213
2067,"26736 Hayward Blvd, Hayward, CA 94542",0.7,4500000.0,acres lot,37.65650,-122.0567399999999
2068,"626 Morning Star Dr, Sonora, CA 95370",0.7,38500.0,acres lot,37.9853,-120.37388
2069,"20714 Ponderosa Way, Tuolumne, CA 95379",0.7,49999.0,acres lot,37.9955,-120.23223
2070,"9980 Victoria Way, Jamestown, CA 95327",0.7,395000.0,acres lot,37.943,-120.4
2071,"14350 Doris Ann Ct #83, Sonora, CA 95370",0.68,185000.0,acres lot,37.9840,-120.38213
2072,"13200 Cabezut Rd, Sonora, CA 95370",0.66,105000.0,acres lot,37.9884,-120.3605
2073,"805 La Gonda Way LOT 1, Danville, CA 94526",0.65,1195000.0,acres lot,37.834,-122.01214
2074,"Scenic View Trail Upper Hillview #71, Sonora, CA 95370",0.64,77500.0,acres lot,37.9977,-120.335
2075,"2401 Sunset Dr, Antioch, CA 94509",0.63,1249588.0,acres lot,37.9992,-121.8051
2076,"3659 Happy Valley Rd, Lafayette, CA 94549",0.62,1300000.0,acres lot,37.896,-122.129
2077,"3339 Vaughn Rd, Lafayette, CA 94549",0.62,1095000.0,acres lot,37.9343,-122.10402
2078,"20650 Crescent Way #31, Groveland, CA 95321",0.62,29000.0,acres lot,37.8541,-120.1865
2079,"1060 Circle Creek Dr, Lafayette, CA 94549",0.62,749000.0,acres lot,37.899,-122.0907
2080,"5288 Leona St, Oakland, CA 94619",0.62,99000.0,acres lot,37.7871,-122.17500
2081,"243 Sequoia Ave, Walnut Creek, CA 94595",0.61,550000.0,acres lot,37.883,-122.0731
2082,"13190 Cabezut Rd, Sonora, CA 95370",0.61,115000.0,acres lot,37.9884,-120.3605
2083,"3800 Adams Ave, Fremont, CA 94538",0.61,6000000.0,acres lot,37.529,-121.95648
2084,"20801 Nonpareil Way #26, Groveland, CA 95321",0.59,41900.0,acres lot,37.8417,-120.1762
2085,"19710 Golden Rock Cir #206, Groveland, CA 95321",0.59,19500.0,acres lot,37.8550,-120.20849
2086,"3721 Dunn Rd, Valley Springs, CA 95252",0.59,40000.0,acres lot,38.153,-120.84944
2087,"332 Homeacres Ave, Vallejo, CA 94591",0.58,340000.0,acres lot,38.091,-122.2189
2088,"LOT-211A Point View Dr, Groveland, CA 95321",0.57,25000.0,acres lot,37.8382,-120.23268
2089,"18 Fairway Ln, Pleasanton, CA 94566",0.56,800000.0,acres lot,37.632,-121.89890
2090,"970 Happy Valley Rd, Pleasanton, CA 94566",0.57,848000.0,acres lot,37.6327,-121.87136
2091,"20609 Hekeke Ln, Mi Wuk Village, CA 95346",0.56,61000.0,acres lot,38.05,-120.1868
2092,"165XX W Brookside Dr, Sonora, CA 95370",0.55,32000.0,acres lot,38.06,-120.2838
2093,"16540 Hillside Dr, Sonora, CA 95370",0.55,25999.0,acres lot,38.063,-120.27996
2094,"(undisclosed Address), Oakland, CA 94619",0.54,650000.0,acres lot,37.7871,-122.19925
2095,"13210 Cabezut Rd, Sonora, CA 95370",0.53,110000.0,acres lot,37.9884,-120.3605
2096,"21856 Cedar Springs Rd, Twain Harte, CA 95383",0.53,29000.0,acres lot,38.0181,-120.22316
2097,"0 Wanda Way, Martinez, CA 94553",0.53,85000.0,acres lot,37.9742,-122.12524
2098,"2175 Britton Ct, Valley Springs, CA 95252",0.53,77000.0,acres lot,38.1630,-120.8359
2099,"1780 Autumnwood Ct, Escalon, CA 95320",0.52,288000.0,acres lot,37.789,-120.9786
2100,"53/55 Chancellor Pl, Berkeley, CA 94705",0.52,750000.0,acres lot,37.862,-122.2288
2101,"21004 Spanish Grant Dr, Sonora, CA 95370",0.52,125000.0,acres lot,38.003,-120.26915
2102,"7-55A Ferretti Ct #7-055A, Groveland, CA 95321",0.52,19000.0,acres lot,37.8442,-120.1323
2103,"LOT Fir Dr, Sonora, CA 95370",0.52,92000.0,acres lot,37.977,-120.3606
2104,"420 Bent Oak Pl, Danville, CA 94506",0.51,1900000.0,acres lot,37.8118,-121.89544
2105,"1901 Northwood Ct, Oakland, CA 94611",0.52,898000.0,acres lot,37.8402,-122.1960
2106,"16560 Foothill Ln, Sonora, CA 95370",0.51,15999.0,acres lot,38.0105,-120.27859
2107,"Alamo View Pl, Walnut Creek, CA 94595",0.51,500000.0,acres lot,37.879,-122.06173
2108,"12301 Tower Peak Ct, Groveland, CA 95321",0.5,23000.0,acres lot,37.846,-120.19800
2109,"20160 Pine Mountain Dr UNIT 4, Groveland, CA 95321",0.5,75000.0,acres lot,37.8456,-120.18802
2110,"(undisclosed Address), La Grange, CA 95329",0.5,20000.0,acres lot,37.6635,-120.46352
2111,"813 La Gonda Way LOT 2, Danville, CA 94526",0.49,1295000.0,acres lot,37.834,-122.0124
2112,"20661 Morton Davis Cir, Patterson, CA 95363",0.49,99000.0,acres lot,37.4024,-121.2696
2113,"27 Bigleaf Rd, Orinda, CA 94563",0.49,1249000.0,acres lot,37.8650,-122.1826
2114,"20417 Skyline Rd, Tuolumne, CA 95379",0.49,27000.0,acres lot,37.9926,-120.2306
2115,"6733 Sunnyslope Ave, Castro Valley, CA 94552",0.49,390000.0,acres lot,37.707,-122.02392
2116,"3745 Railroad Ave, Pittsburg, CA 94565",0.48,750000.0,acres lot,38.0050,-121.89340
2117,"30 Rodrigues Ln, Walnut Creek, CA 94597",0.48,400000.0,acres lot,37.900,-122.08222
2118,"477 Trowbridge Ln, Folsom, CA 95630",0.48,549000.0,acres lot,38.674,-121.1159
2119,"874 Lewelling Blvd, San Leandro, CA 94579",0.47,1790000.0,acres lot,37.685,-122.1417
2120,"968 Happy Valley Rd, Pleasanton, CA 94566",0.47,848000.0,acres lot,37.6329,-121.87190
2121,"88 Oakwood Ct, Oakland, CA 94611",0.47,479000.0,acres lot,37.842,-122.2006
2122,"9421 Morton Davis Dr, Patterson, CA 95363",0.47,99000.0,acres lot,37.403,-121.26898
2123,"9220 Foxy Ct, Patterson, CA 95363",0.46,99000.0,acres lot,37.4047,-121.265
2124,"0 Harbour Way S, Richmond, CA 94804",0.46,1200995.0,acres lot,37.9308,-122.36002
2125,"1875 David Ave, Concord, CA 94518",0.46,989000.0,acres lot,37.9417,-122.0328
2126,"26150 State Highway 108, Long Barn, CA 95335",0.46,124000.0,acres lot,38.096,-120.1296
2127,"2607 Vista Del Lago Dr, Valley Springs, CA 95252",0.46,55000.0,acres lot,38.162,-120.8259
2128,"6169 Chelton Dr, Oakland, CA 94611",0.75,1390000.0,acres lot,37.8258,-122.19402
2129,"207 Regency Ct, El Sobrante, CA 94803",0.46,495000.0,acres lot,37.964,-122.28753
2130,"0 Westover Dr, Oakland, CA 94603",0.45,275000.0,acres lot,37.7420,-122.17178
2131,"2101 Washington Ave, San Leandro, CA 94577",0.45,1299000.0,acres lot,37.7173,-122.15180
2132,"Lawler Dr LOT 167, Soulsbyville, CA 95372",0.44,49999.0,acres lot,38.000,-120.2583
2133,"16931 Fairview Ct, Pioneer, CA 95666",0.44,27500.0,acres lot,38.452,-120.53975
2134,"2467 Diablo Ranch Pl, Danville, CA 94506",0.44,1275000.0,acres lot,37.8397,-121.94745
2135,"219 Rio Del Mar, American Canyon, CA 94503",0.44,250000.0,acres lot,38.1772,-122.2598
2136,"1986 Mohawk Dr, Pleasant Hill, CA 94523",0.43,400000.0,acres lot,37.94,-122.0969
2137,"800 E 7th St, Benicia, CA 94510",0.43,750000.0,acres lot,38.045,-122.1450
2138,"21880 Feather River Dr, Sonora, CA 95370",0.43,65000.0,acres lot,38.0191,-120.26748
2139,"21473 Greenoaks Ct, Sonora, CA 95370",0.43,38000.0,acres lot,38.011,-120.2757
2140,"20739 Lower Hillview Dr, Sonora, CA 95370",0.42,150000.0,acres lot,37.998,-120.3321
2141,"123 Serrano Rd, Sonora, CA 95370",0.42,49000.0,acres lot,37.976,-120.3033
2142,"0 Miramonte Ave, San Lorenzo, CA 94580",0.42,1249888.0,acres lot,37.6810,-122.12440
2143,"8001 Norris Canyon, Castro Valley, CA 94552",0.4,99000.0,acres lot,37.732,-122.0325
2144,"(undisclosed Address), Oakland, CA 94611",0.4,250000.0,acres lot,37.8209,-122.2537
2145,"16643 Sallander Dr, Sonora, CA 95370",0.4,29900.0,acres lot,38.014,-120.27751
2146,"20530 Deerhaven Dr, Tuolumne, CA 95379",0.4,20000.0,acres lot,37.9948,-120.22667
